tax_id	NZ	order	phylum	genus	family	species	class
210	NZ_AP017336.1	Campylobacterales	Proteobacteria	Helicobacter	Helicobacteraceae	Helicobacter pylori	Epsilonproteobacteria
2201356	NZ_CP029482.1	Pseudomonadales	Proteobacteria	Pseudomonas	Pseudomonadaceae	Pseudomonas sp. 31-12	Gammaproteobacteria
90370	NZ_LT905143.1	Enterobacterales	Proteobacteria	Salmonella	Enterobacteriaceae	Salmonella enterica	Gammaproteobacteria
1748	NZ_CP013126.1	Propionibacteriales	Actinobacteria	Acidipropionibacterium	Propionibacteriaceae	Acidipropionibacterium acidipropionici	Actinobacteria
546	NZ_CP033744.1	Enterobacterales	Proteobacteria	Citrobacter	Enterobacteriaceae	Citrobacter freundii	Gammaproteobacteria
546	NZ_CP033743.1	Enterobacterales	Proteobacteria	Citrobacter	Enterobacteriaceae	Citrobacter freundii	Gammaproteobacteria
648999	NC_014815.1	Micromonosporales	Actinobacteria	Micromonospora	Micromonosporaceae	Micromonospora sp. L5	Actinobacteria
43657	NZ_CP015415.1	Alteromonadales	Proteobacteria	Pseudoalteromonas	Pseudoalteromonadaceae	Pseudoalteromonas luteoviolacea	Gammaproteobacteria
43657	NZ_CP015416.1	Alteromonadales	Proteobacteria	Pseudoalteromonas	Pseudoalteromonadaceae	Pseudoalteromonas luteoviolacea	Gammaproteobacteria
38313	NZ_CP018456.1	Alteromonadales	Proteobacteria	Shewanella	Shewanellaceae	Shewanella algae	Gammaproteobacteria
38313	NZ_CP018457.1	Alteromonadales	Proteobacteria	Shewanella	Shewanellaceae	Shewanella algae	Gammaproteobacteria
1428	NZ_CP032608.1	Bacillales	Firmicutes	Bacillus	Bacillaceae	Bacillus thuringiensis	Bacilli
1428	NZ_CP032614.1	Bacillales	Firmicutes	Bacillus	Bacillaceae	Bacillus thuringiensis	Bacilli
1428	NZ_CP032609.1	Bacillales	Firmicutes	Bacillus	Bacillaceae	Bacillus thuringiensis	Bacilli
1428	NZ_CP032610.1	Bacillales	Firmicutes	Bacillus	Bacillaceae	Bacillus thuringiensis	Bacilli
1428	NZ_CP032612.1	Bacillales	Firmicutes	Bacillus	Bacillaceae	Bacillus thuringiensis	Bacilli
1428	NZ_CP032611.1	Bacillales	Firmicutes	Bacillus	Bacillaceae	Bacillus thuringiensis	Bacilli
1428	NZ_CP032613.1	Bacillales	Firmicutes	Bacillus	Bacillaceae	Bacillus thuringiensis	Bacilli
2434	NZ_CP027407.1	Rhodobacterales	Proteobacteria	Roseobacter	Rhodobacteraceae	Roseobacter denitrificans	Alphaproteobacteria
2434	NZ_CP027406.1	Rhodobacterales	Proteobacteria	Roseobacter	Rhodobacteraceae	Roseobacter denitrificans	Alphaproteobacteria
2434	NZ_CP027408.1	Rhodobacterales	Proteobacteria	Roseobacter	Rhodobacteraceae	Roseobacter denitrificans	Alphaproteobacteria
1278073	NC_020126.1	Myxococcales	Proteobacteria	Myxococcus	Myxococcaceae	Myxococcus stipitatus	Deltaproteobacteria
469604	NC_022196.1	Fusobacteriales	Fusobacteria	Fusobacterium	Fusobacteriaceae	Fusobacterium nucleatum	Fusobacteriia
1412537	NZ_CP007354.2	Enterobacterales	Proteobacteria	Salmonella	Enterobacteriaceae	Salmonella enterica	Gammaproteobacteria
526985	NZ_CM000732.1	Bacillales	Firmicutes	Bacillus	Bacillaceae	Bacillus cereus	Bacilli
92945	NZ_CP012908.1	Rhodobacterales	Proteobacteria	Ketogulonicigenium	Rhodobacteraceae	Ketogulonicigenium vulgare	Alphaproteobacteria
92945	NZ_CP012909.1	Rhodobacterales	Proteobacteria	Ketogulonicigenium	Rhodobacteraceae	Ketogulonicigenium vulgare	Alphaproteobacteria
92945	NZ_CP012910.1	Rhodobacterales	Proteobacteria	Ketogulonicigenium	Rhodobacteraceae	Ketogulonicigenium vulgare	Alphaproteobacteria
727	NZ_CP031242.1	Pasteurellales	Proteobacteria	Haemophilus	Pasteurellaceae	Haemophilus influenzae	Gammaproteobacteria
520	NZ_CP010961.1	Burkholderiales	Proteobacteria	Bordetella	Alcaligenaceae	Bordetella pertussis	Betaproteobacteria
520	NZ_CP011715.1	Burkholderiales	Proteobacteria	Bordetella	Alcaligenaceae	Bordetella pertussis	Betaproteobacteria
1280	NZ_CP031670.1	Bacillales	Firmicutes	Staphylococcus	Staphylococcaceae	Staphylococcus aureus	Bacilli
1280	NZ_CP031671.1	Bacillales	Firmicutes	Staphylococcus	Staphylococcaceae	Staphylococcus aureus	Bacilli
1280	NZ_CP031672.1	Bacillales	Firmicutes	Staphylococcus	Staphylococcaceae	Staphylococcus aureus	Bacilli
28118	NZ_LT906459.1	Bacteroidales	Bacteroidetes	Odoribacter	Odoribacteraceae	Odoribacter splanchnicus	Bacteroidia
648	NZ_CP025706.1	Aeromonadales	Proteobacteria	Aeromonas	Aeromonadaceae	Aeromonas caviae	Gammaproteobacteria
380703	NC_008570.1	Aeromonadales	Proteobacteria	Aeromonas	Aeromonadaceae	Aeromonas hydrophila	Gammaproteobacteria
13373	NZ_CP009942.1	Burkholderiales	Proteobacteria	Burkholderia	Burkholderiaceae	Burkholderia mallei	Betaproteobacteria
13373	NZ_CP009943.1	Burkholderiales	Proteobacteria	Burkholderia	Burkholderiaceae	Burkholderia mallei	Betaproteobacteria
43662	NZ_CP031761.1	Alteromonadales	Proteobacteria	Pseudoalteromonas	Pseudoalteromonadaceae	Pseudoalteromonas piscicida	Gammaproteobacteria
43662	NZ_CP031762.1	Alteromonadales	Proteobacteria	Pseudoalteromonas	Pseudoalteromonadaceae	Pseudoalteromonas piscicida	Gammaproteobacteria
164546	NZ_LT976995.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus taiwanensis	Betaproteobacteria
164546	NZ_LT976996.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus taiwanensis	Betaproteobacteria
164546	NZ_LT976997.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus taiwanensis	Betaproteobacteria
164546	NZ_OFTK01000089.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus taiwanensis	Betaproteobacteria
164546	NZ_OFTK01000090.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus taiwanensis	Betaproteobacteria
164546	NZ_OFTK01000091.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus taiwanensis	Betaproteobacteria
164546	NZ_OFTK01000092.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus taiwanensis	Betaproteobacteria
164546	NZ_OFTK01000093.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus taiwanensis	Betaproteobacteria
164546	NZ_OFTK01000094.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus taiwanensis	Betaproteobacteria
164546	NZ_OFTK01000095.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus taiwanensis	Betaproteobacteria
562	NZ_CP030919.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
562	NZ_CP030920.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
562	NZ_CP030921.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
562	NZ_CP030922.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
1280	NZ_CP014444.1	Bacillales	Firmicutes	Staphylococcus	Staphylococcaceae	Staphylococcus aureus	Bacilli
1280	NZ_CP014445.1	Bacillales	Firmicutes	Staphylococcus	Staphylococcaceae	Staphylococcus aureus	Bacilli
1280	NZ_CP014446.1	Bacillales	Firmicutes	Staphylococcus	Staphylococcaceae	Staphylococcus aureus	Bacilli
1280	NZ_CP014447.1	Bacillales	Firmicutes	Staphylococcus	Staphylococcaceae	Staphylococcus aureus	Bacilli
1280	NZ_CP014448.1	Bacillales	Firmicutes	Staphylococcus	Staphylococcaceae	Staphylococcus aureus	Bacilli
1884904	NZ_CP016773.1	Candidatus Nanopelagicales	Actinobacteria	Candidatus Planktophila	Candidatus Nanopelagicaceae	Candidatus Planktophila sulfonica	Actinobacteria
573	NZ_CP018676.1	Enterobacterales	Proteobacteria	Klebsiella	Enterobacteriaceae	Klebsiella pneumoniae	Gammaproteobacteria
573	NZ_CP018674.1	Enterobacterales	Proteobacteria	Klebsiella	Enterobacteriaceae	Klebsiella pneumoniae	Gammaproteobacteria
573	NZ_CP018672.1	Enterobacterales	Proteobacteria	Klebsiella	Enterobacteriaceae	Klebsiella pneumoniae	Gammaproteobacteria
573	NZ_CP018675.1	Enterobacterales	Proteobacteria	Klebsiella	Enterobacteriaceae	Klebsiella pneumoniae	Gammaproteobacteria
573	NZ_CP018673.1	Enterobacterales	Proteobacteria	Klebsiella	Enterobacteriaceae	Klebsiella pneumoniae	Gammaproteobacteria
1308	NZ_CP016394.1	Lactobacillales	Firmicutes	Streptococcus	Streptococcaceae	Streptococcus thermophilus	Bacilli
727	NZ_CP031239.1	Pasteurellales	Proteobacteria	Haemophilus	Pasteurellaceae	Haemophilus influenzae	Gammaproteobacteria
64187	NZ_CP013674.1	Xanthomonadales	Proteobacteria	Xanthomonas	Xanthomonadaceae	Xanthomonas oryzae	Gammaproteobacteria
573	NZ_CP015134.1	Enterobacterales	Proteobacteria	Klebsiella	Enterobacteriaceae	Klebsiella pneumoniae	Gammaproteobacteria
573	NZ_CP015135.1	Enterobacterales	Proteobacteria	Klebsiella	Enterobacteriaceae	Klebsiella pneumoniae	Gammaproteobacteria
316058	NC_007778.1	Rhizobiales	Proteobacteria	Rhodopseudomonas	Bradyrhizobiaceae	Rhodopseudomonas palustris	Alphaproteobacteria
526977	NZ_CP009628.1	Bacillales	Firmicutes	Bacillus	Bacillaceae	Bacillus cereus	Bacilli
526977	NZ_CP009627.1	Bacillales	Firmicutes	Bacillus	Bacillaceae	Bacillus cereus	Bacilli
1159197	NC_018406.1	Mycoplasmatales	Tenericutes	Mycoplasma	Mycoplasmataceae	Mycoplasma gallisepticum	Mollicutes
1396	NZ_CP015589.1	Bacillales	Firmicutes	Bacillus	Bacillaceae	Bacillus cereus	Bacilli
1396	NZ_CP015590.1	Bacillales	Firmicutes	Bacillus	Bacillaceae	Bacillus cereus	Bacilli
1396	NZ_CP015591.1	Bacillales	Firmicutes	Bacillus	Bacillaceae	Bacillus cereus	Bacilli
1396	NZ_CP015592.1	Bacillales	Firmicutes	Bacillus	Bacillaceae	Bacillus cereus	Bacilli
1280	NZ_CP015645.1	Bacillales	Firmicutes	Staphylococcus	Staphylococcaceae	Staphylococcus aureus	Bacilli
1778263	NZ_LN999835.1	Enterobacterales	Proteobacteria	Candidatus Hoaglandella	Enterobacteriaceae	Candidatus Hoaglandella endobia	Gammaproteobacteria
1778263	NZ_LN999836.1	Enterobacterales	Proteobacteria	Candidatus Hoaglandella	Enterobacteriaceae	Candidatus Hoaglandella endobia	Gammaproteobacteria
1778263	NZ_LN999837.1	Enterobacterales	Proteobacteria	Candidatus Hoaglandella	Enterobacteriaceae	Candidatus Hoaglandella endobia	Gammaproteobacteria
1608957	NZ_CP031165.1	Euzebyales	Actinobacteria	Euzebya	Euzebyaceae	Euzebya sp. DY32-46	Nitriliruptoria
1608957	NZ_CP031166.1	Euzebyales	Actinobacteria	Euzebya	Euzebyaceae	Euzebya sp. DY32-46	Nitriliruptoria
666	NZ_CP013013.1	Vibrionales	Proteobacteria	Vibrio	Vibrionaceae	Vibrio cholerae	Gammaproteobacteria
666	NZ_CP013014.1	Vibrionales	Proteobacteria	Vibrio	Vibrionaceae	Vibrio cholerae	Gammaproteobacteria
1648923	NZ_CP010524.1	Bacillales	Firmicutes	Bacillus	Bacillaceae	Bacillus paralicheniformis	Bacilli
316	NZ_CP018046.1	Pseudomonadales	Proteobacteria	Pseudomonas	Pseudomonadaceae	Pseudomonas stutzeri	Gammaproteobacteria
1526927	NZ_CP009129.1	Bacillales	Firmicutes	Planococcus	Planococcaceae	Planococcus sp. PAMC 21323	Bacilli
1526927	NZ_CP009130.1	Bacillales	Firmicutes	Planococcus	Planococcaceae	Planococcus sp. PAMC 21323	Bacilli
2480908	NZ_CP031516.1	Corynebacteriales	Actinobacteria	Mycobacteroides	Mycobacteriaceae	Mycobacteroides chelonae	Actinobacteria
712538	NZ_CP012071.1	Selenomonadales	Firmicutes	Selenomonas	Selenomonadaceae	Selenomonas sp. oral taxon 478	Negativicutes
331111	NC_009801.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
331111	NC_009787.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
331111	NC_009791.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
331111	NC_009789.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
331111	NC_009788.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
331111	NC_009790.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
331111	NC_009786.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
573	NZ_CP024535.1	Enterobacterales	Proteobacteria	Klebsiella	Enterobacteriaceae	Klebsiella pneumoniae	Gammaproteobacteria
573	NZ_CP024536.1	Enterobacterales	Proteobacteria	Klebsiella	Enterobacteriaceae	Klebsiella pneumoniae	Gammaproteobacteria
573	NZ_CP024537.1	Enterobacterales	Proteobacteria	Klebsiella	Enterobacteriaceae	Klebsiella pneumoniae	Gammaproteobacteria
573	NZ_CP024538.1	Enterobacterales	Proteobacteria	Klebsiella	Enterobacteriaceae	Klebsiella pneumoniae	Gammaproteobacteria
573	NZ_CP024539.1	Enterobacterales	Proteobacteria	Klebsiella	Enterobacteriaceae	Klebsiella pneumoniae	Gammaproteobacteria
573	NZ_CP024540.1	Enterobacterales	Proteobacteria	Klebsiella	Enterobacteriaceae	Klebsiella pneumoniae	Gammaproteobacteria
573	NZ_CP024541.1	Enterobacterales	Proteobacteria	Klebsiella	Enterobacteriaceae	Klebsiella pneumoniae	Gammaproteobacteria
41276	NZ_CP022048.2	Caulobacterales	Proteobacteria	Brevundimonas	Caulobacteraceae	Brevundimonas vesicularis	Alphaproteobacteria
1412535	NZ_CP007328.2	Enterobacterales	Proteobacteria	Salmonella	Enterobacteriaceae	Salmonella enterica	Gammaproteobacteria
1771	NZ_LR134347.1	Corynebacteriales	Actinobacteria	Mycolicibacterium	Mycobacteriaceae	Mycolicibacterium phlei	Actinobacteria
1352572	NZ_CM002125.1	Corynebacteriales	Actinobacteria	Mycobacterium	Mycobacteriaceae	Mycobacterium tuberculosis	Actinobacteria
1006576	NZ_LN824141.1	Petrotogales	Thermotogae	Defluviitoga	unclassified	Defluviitoga tunisiensis	Thermotogae
727	NZ_CP009610.1	Pasteurellales	Proteobacteria	Haemophilus	Pasteurellaceae	Haemophilus influenzae	Gammaproteobacteria
103855	NZ_CP012076.1	Burkholderiales	Proteobacteria	Bordetella	Alcaligenaceae	Bordetella hinzii	Betaproteobacteria
1719	NZ_CP021251.1	Corynebacteriales	Actinobacteria	Corynebacterium	Corynebacteriaceae	Corynebacterium pseudotuberculosis	Actinobacteria
518	NZ_CP020645.1	Burkholderiales	Proteobacteria	Bordetella	Alcaligenaceae	Bordetella bronchiseptica	Betaproteobacteria
768486	NC_018081.1	Lactobacillales	Firmicutes	Enterococcus	Enterococcaceae	Enterococcus hirae	Bacilli
768486	NC_015845.1	Lactobacillales	Firmicutes	Enterococcus	Enterococcaceae	Enterococcus hirae	Bacilli
1747	NZ_CP012355.1	Propionibacteriales	Actinobacteria	Cutibacterium	Propionibacteriaceae	Cutibacterium acnes	Actinobacteria
1747	NZ_CP012356.1	Propionibacteriales	Actinobacteria	Cutibacterium	Propionibacteriaceae	Cutibacterium acnes	Actinobacteria
75985	NZ_CP011098.1	Pasteurellales	Proteobacteria	Mannheimia	Pasteurellaceae	Mannheimia haemolytica	Gammaproteobacteria
29343	NZ_LM995447.1	Clostridiales	Firmicutes	unclassified	Ruminococcaceae	[Clostridium] cellulosi	Clostridia
76759	NZ_CP014062.1	Pseudomonadales	Proteobacteria	Pseudomonas	Pseudomonadaceae	Pseudomonas monteilii	Gammaproteobacteria
76759	NZ_CP014061.1	Pseudomonadales	Proteobacteria	Pseudomonas	Pseudomonadaceae	Pseudomonas monteilii	Gammaproteobacteria
767029	NC_018142.1	Propionibacteriales	Actinobacteria	Pseudopropionibacterium	Propionibacteriaceae	Pseudopropionibacterium propionicum	Actinobacteria
562019	NC_012730.1	Rickettsiales	Proteobacteria	Rickettsia	Rickettsiaceae	Rickettsia peacockii	Alphaproteobacteria
562019	NC_012732.1	Rickettsiales	Proteobacteria	Rickettsia	Rickettsiaceae	Rickettsia peacockii	Alphaproteobacteria
327575	NZ_CP022384.1	Flavobacteriales	Bacteroidetes	Capnocytophaga	Flavobacteriaceae	Capnocytophaga leadbetteri	Flavobacteriia
64104	NZ_CM000744.1	Bacillales	Firmicutes	Bacillus	Bacillaceae	Bacillus pseudomycoides	Bacilli
1280	NZ_LR134139.1	Bacillales	Firmicutes	Staphylococcus	Staphylococcaceae	Staphylococcus aureus	Bacilli
406984	NC_017285.1	Chlamydiales	Chlamydiae	Chlamydia	Chlamydiaceae	Chlamydia pneumoniae	Chlamydiia
406984	NC_017286.1	Chlamydiales	Chlamydiae	Chlamydia	Chlamydiaceae	Chlamydia pneumoniae	Chlamydiia
492670	NZ_CP029296.1	Bacillales	Firmicutes	Bacillus	Bacillaceae	Bacillus velezensis	Bacilli
562	NZ_CM003707.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
238	NZ_LS483376.1	Flavobacteriales	Bacteroidetes	Elizabethkingia	Flavobacteriaceae	Elizabethkingia meningoseptica	Flavobacteriia
1304	NZ_CP014144.1	Lactobacillales	Firmicutes	Streptococcus	Streptococcaceae	Streptococcus salivarius	Bacilli
1585	NZ_CP019120.1	Lactobacillales	Firmicutes	Lactobacillus	Lactobacillaceae	Lactobacillus delbrueckii	Bacilli
1034807	NC_016001.1	Flavobacteriales	Bacteroidetes	Flavobacterium	Flavobacteriaceae	Flavobacterium branchiophilum	Flavobacteriia
1034807	NC_018751.1	Flavobacteriales	Bacteroidetes	Flavobacterium	Flavobacteriaceae	Flavobacterium branchiophilum	Flavobacteriia
158847	NZ_LT906446.1	Selenomonadales	Firmicutes	Megamonas	Selenomonadaceae	Megamonas hypermegale	Negativicutes
399804	NC_017566.1	Alteromonadales	Proteobacteria	Shewanella	Shewanellaceae	Shewanella putrefaciens	Gammaproteobacteria
1238	NZ_CP013801.1	Thiotrichales	Proteobacteria	Piscirickettsia	Piscirickettsiaceae	Piscirickettsia salmonis	Gammaproteobacteria
1238	NZ_CP013802.1	Thiotrichales	Proteobacteria	Piscirickettsia	Piscirickettsiaceae	Piscirickettsia salmonis	Gammaproteobacteria
1238	NZ_CP013803.1	Thiotrichales	Proteobacteria	Piscirickettsia	Piscirickettsiaceae	Piscirickettsia salmonis	Gammaproteobacteria
1238	NZ_CP013804.1	Thiotrichales	Proteobacteria	Piscirickettsia	Piscirickettsiaceae	Piscirickettsia salmonis	Gammaproteobacteria
1238	NZ_CP013805.1	Thiotrichales	Proteobacteria	Piscirickettsia	Piscirickettsiaceae	Piscirickettsia salmonis	Gammaproteobacteria
2213057	NZ_CP029772.1	Pseudomonadales	Proteobacteria	Pseudomonas	Pseudomonadaceae	Pseudomonas sp. R2A2	Gammaproteobacteria
562	NZ_CP026354.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
1123519	NC_018177.1	Pseudomonadales	Proteobacteria	Pseudomonas	Pseudomonadaceae	Pseudomonas stutzeri	Gammaproteobacteria
29459	NZ_CP024653.1	Rhizobiales	Proteobacteria	Brucella	Brucellaceae	Brucella melitensis	Alphaproteobacteria
29459	NZ_CP024654.1	Rhizobiales	Proteobacteria	Brucella	Brucellaceae	Brucella melitensis	Alphaproteobacteria
1314	NZ_LS483382.1	Lactobacillales	Firmicutes	Streptococcus	Streptococcaceae	Streptococcus pyogenes	Bacilli
670	NZ_CP022552.2	Vibrionales	Proteobacteria	Vibrio	Vibrionaceae	Vibrio parahaemolyticus	Gammaproteobacteria
670	NZ_CP022553.2	Vibrionales	Proteobacteria	Vibrio	Vibrionaceae	Vibrio parahaemolyticus	Gammaproteobacteria
29459	NZ_CP035793.1	Rhizobiales	Proteobacteria	Brucella	Brucellaceae	Brucella melitensis	Alphaproteobacteria
29459	NZ_CP035794.1	Rhizobiales	Proteobacteria	Brucella	Brucellaceae	Brucella melitensis	Alphaproteobacteria
1412500	NZ_CP007277.2	Enterobacterales	Proteobacteria	Salmonella	Enterobacteriaceae	Salmonella enterica	Gammaproteobacteria
520	NZ_CP025372.1	Burkholderiales	Proteobacteria	Bordetella	Alcaligenaceae	Bordetella pertussis	Betaproteobacteria
243274	NZ_CP011107.1	Thermotogales	Thermotogae	Thermotoga	Thermotogaceae	Thermotoga maritima	Thermotogae
1293501	NZ_LK937696.1	Legionellales	Proteobacteria	Coxiella	Coxiellaceae	Coxiella burnetii	Gammaproteobacteria
92826	NZ_CM002635.1	Xanthomonadales	Proteobacteria	Xanthomonas	Xanthomonadaceae	Xanthomonas campestris	Gammaproteobacteria
316	NZ_CP015641.1	Pseudomonadales	Proteobacteria	Pseudomonas	Pseudomonadaceae	Pseudomonas stutzeri	Gammaproteobacteria
29459	NZ_CP018500.1	Rhizobiales	Proteobacteria	Brucella	Brucellaceae	Brucella melitensis	Alphaproteobacteria
29459	NZ_CP018501.1	Rhizobiales	Proteobacteria	Brucella	Brucellaceae	Brucella melitensis	Alphaproteobacteria
1238	NZ_CP013781.1	Thiotrichales	Proteobacteria	Piscirickettsia	Piscirickettsiaceae	Piscirickettsia salmonis	Gammaproteobacteria
1238	NZ_CP013782.1	Thiotrichales	Proteobacteria	Piscirickettsia	Piscirickettsiaceae	Piscirickettsia salmonis	Gammaproteobacteria
1238	NZ_CP013783.1	Thiotrichales	Proteobacteria	Piscirickettsia	Piscirickettsiaceae	Piscirickettsia salmonis	Gammaproteobacteria
1238	NZ_CP013784.1	Thiotrichales	Proteobacteria	Piscirickettsia	Piscirickettsiaceae	Piscirickettsia salmonis	Gammaproteobacteria
1238	NZ_CP013785.1	Thiotrichales	Proteobacteria	Piscirickettsia	Piscirickettsiaceae	Piscirickettsia salmonis	Gammaproteobacteria
1599	NZ_CP032635.1	Lactobacillales	Firmicutes	Lactobacillus	Lactobacillaceae	Lactobacillus sakei	Bacilli
1599	NZ_CP032636.1	Lactobacillales	Firmicutes	Lactobacillus	Lactobacillaceae	Lactobacillus sakei	Bacilli
208962	NZ_AP014856.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia albertii	Gammaproteobacteria
655815	NC_014041.1	Flavobacteriales	Bacteroidetes	Zunongwangia	Flavobacteriaceae	Zunongwangia profunda	Flavobacteriia
